0.141484,0.335368,1
0.322214,0.025025,1
0.320414,0.540544,4
0.107913,0.583453,4
0.541246,0.262215,4
0.573534,0.944823,4
0.231391,0.722495,4
0.039766,0.686453,4
0.540300,0.329203,4
0.215186,0.386547,4
0.122471,0.451155,1
0.495834,0.849422,4
0.087130,0.694937,4
0.759606,0.848170,4
0.394543,0.840236,4
0.185522,0.791467,4
0.481338,0.089389,1
0.129948,0.220191,1
0.395337,0.787805,4
0.590503,0.540452,4
0.221412,0.271096,1
0.289163,0.899258,4
0.079714,0.995788,4
0.905881,0.608783,4
0.477371,0.608997,4
0.493606,0.026124,1
0.294778,0.114353,1
0.606586,0.294015,4
0.188299,0.789514,4
0.172246,0.849239,4
0.689871,0.011750,4
0.639027,0.104862,4
0.785211,0.648640,4
0.430403,0.212714,4
0.251961,0.168523,1
0.237190,0.311838,1
0.538560,0.128910,4
0.178655,0.169897,1
0.465682,0.197211,4
0.364299,0.623127,4
0.530931,0.361553,4
0.886929,0.721519,4
0.098453,0.486862,1
0.779015,0.985260,4
0.254646,0.873287,4
0.963012,0.678854,4
0.610797,0.972472,4
0.726981,0.508957,4
0.834620,0.918577,4
0.756951,0.652272,4
0.191260,0.029633,1
0.257179,0.519944,4
0.875698,0.936521,4
0.189581,0.164281,1
0.416791,0.494125,4
0.163366,0.734642,4
0.935606,0.133000,4
0.006623,0.887997,4
0.537736,0.806146,4
0.550462,0.561083,4
0.622395,0.187689,4
0.657521,0.010163,4
0.388073,0.280160,4
0.025819,0.524491,1
0.317270,0.085910,1
0.799310,0.719779,4
0.920621,0.499344,4
0.515976,0.818293,4
0.522141,0.075930,4
0.425642,0.821131,4
0.366955,0.834956,4
0.707694,0.979705,4
0.832240,0.750816,4
0.620624,0.472060,4
0.022980,0.091037,1
0.114505,0.690634,4
0.533921,0.255470,4
0.937651,0.047456,4
0.658650,0.274026,4
0.768273,0.703452,4
0.827204,0.618793,4
0.403424,0.127384,1
0.553423,0.486984,4
0.535295,0.891690,4
0.673452,0.210547,4
0.146855,0.610340,4
0.156255,0.949400,4
0.057955,0.425886,1
0.267983,0.323557,1
0.652943,0.951567,4
0.370830,0.141606,1
0.321085,0.074404,1
0.137944,0.880581,4
0.641530,0.526414,4
0.465743,0.074343,1
0.843196,0.629109,4
0.864650,0.266396,4
0.571520,0.118503,4
0.609546,0.683279,4
0.493118,0.456221,4
0.431410,0.284951,4
0.769524,0.533158,4
0.030976,0.348491,1
0.931333,0.172124,4
0.196204,0.241157,1
0.183874,0.335490,1
0.804224,0.539140,4
0.676229,0.444075,4
0.489364,0.148167,4
0.763573,0.713797,4
0.258797,0.582781,4
0.795770,0.915983,4
0.836085,0.059267,4
0.462020,0.467818,4
0.014954,0.560137,1
0.223670,0.259224,1
0.804102,0.524918,4
0.866115,0.122105,4
0.643788,0.324473,4
0.700980,0.348521,4
0.476547,0.174749,4
0.450087,0.164129,4
0.952269,0.646138,4
0.342296,0.562548,4
0.549394,0.424787,4
0.454390,0.407697,4
0.893551,0.482162,4
0.827387,0.209754,4
0.054231,0.309183,1
0.389599,0.481185,4
0.101962,0.370769,1
0.217414,0.079226,1
0.705832,0.437544,4
0.165380,0.440840,4
0.053438,0.950835,4
0.396496,0.116459,1
0.874844,0.076724,4
0.844325,0.509018,4
0.850398,0.606464,4
0.137913,0.224036,1
0.185461,0.358043,1
0.020844,0.937529,4
0.631916,0.236641,4
0.795770,0.187506,4
0.738151,0.609149,4
0.825251,0.995819,4
0.609119,0.149541,4
0.621113,0.726096,4
0.957152,0.811182,4
0.552355,0.084384,4
0.725120,0.082247,4
0.703665,0.668599,4
0.063173,0.180731,1
0.915677,0.972991,4
0.940245,0.345134,4
0.537919,0.254006,4
0.171239,0.876949,4
0.926145,0.163823,4
0.142155,0.091525,1
0.214759,0.557451,4
0.013031,0.833430,4
0.396130,0.380078,4
0.681143,0.712210,4
0.237709,0.040834,1
0.284829,0.715415,4
0.068270,0.178930,1
0.530076,0.354778,4
0.964568,0.228736,4
0.619983,0.001679,4
0.369457,0.689962,4
0.069674,0.568468,4
0.673452,0.509110,4
0.186651,0.191687,1
0.789636,0.478469,4
0.498733,0.073489,1
0.254585,0.059084,1
0.910428,0.137547,4
0.885739,0.533647,4
0.869076,0.655599,4
0.526475,0.895810,4
0.322001,0.501022,4
0.910703,0.381939,4
0.745933,0.185614,4
0.177404,0.052034,1
0.029847,0.335673,1
0.067263,0.325327,1
0.492904,0.764000,4
0.331797,0.877316,4
0.817896,0.793725,4
0.386883,0.804559,4
0.182318,0.990356,4
0.741630,0.463179,4
0.367992,0.958281,4
0.233711,0.887448,4
0.130192,0.357952,1
0.602863,0.194494,4
0.607929,0.800165,4
0.433332,0.882168,4
0.056490,0.773278,4
0.996826,0.424909,4
0.683676,0.260109,4
0.026887,0.075564,1
0.870327,0.200507,4
0.956633,0.277749,4
0.557390,0.455763,4
0.649892,0.596393,4
0.079928,0.431227,1
0.158574,0.571734,4
0.229804,0.013581,1
0.536027,0.403577,4
0.828059,0.978668,4
0.238563,0.871822,4
0.588153,0.526109,4
0.146214,0.399548,1
0.551927,0.097446,4
0.733543,0.664968,4
0.878567,0.133641,4
0.422468,0.668477,4
0.268532,0.928129,4
0.647755,0.660939,4
0.803827,0.231758,4
0.666738,0.839625,4
0.484725,0.766503,4
0.644337,0.217963,4
0.246071,0.302835,1
0.044862,0.575518,4
0.732383,0.458419,4
0.861660,0.893796,4
0.614521,0.873440,4
0.715598,0.185308,4
0.728507,0.919187,4
0.354625,0.121036,1
0.817835,0.596210,4
0.584246,0.363079,4
0.160497,0.778039,4
0.161290,0.008484,1
0.862117,0.456893,4
0.681783,0.051027,4
0.096225,0.147740,1
0.994079,0.266427,4
0.073305,0.106449,1
0.168706,0.427869,1
0.019227,0.519150,1
0.556261,0.257698,4
0.945067,0.318003,4
0.963988,0.021912,4
0.488815,0.780694,4
0.483352,0.173315,4
0.611164,0.568865,4
0.998840,0.949705,4
0.425306,0.362835,4
0.909604,0.333415,4
0.943449,0.747673,4
0.095676,0.278787,1
0.020081,0.507828,1
0.659200,0.612873,4
0.274209,0.986297,4
0.472243,0.516587,4
0.270882,0.664022,4
0.062899,0.992187,4
0.744072,0.616901,4
0.870174,0.223151,4
0.141728,0.005402,1
0.399304,0.233161,4
0.274422,0.254067,1
0.309030,0.749809,4
0.348399,0.076357,1
0.961272,0.679891,4
0.165258,0.001740,1
0.465346,0.102206,1
0.768334,0.560900,4
0.747398,0.184240,4
0.317820,0.785272,4
0.676412,0.928800,4
0.475845,0.177435,4
0.778314,0.156957,4
0.082095,0.808435,4
0.569079,0.633931,4
0.402326,0.698141,4
0.038209,0.743187,4
0.729698,0.135441,4
0.313913,0.616230,4
0.621448,0.093600,4
0.041169,0.123295,1
0.551256,0.398114,4
0.503891,0.631886,4
0.259102,0.802301,4
0.022553,0.938871,4
0.579363,0.627735,4
0.658376,0.282907,4
0.028871,0.125095,1
0.755486,0.843196,4
0.936033,0.212165,4
0.352062,0.630451,4
0.391949,0.744865,4
0.992187,0.177221,4
0.805383,0.977874,4
0.968871,0.932981,4
0.342265,0.370922,4
0.530412,0.770379,4
0.031343,0.396954,1
0.080691,0.509659,1
0.816950,0.508621,4
0.904874,0.866176,4
0.340342,0.919187,4
0.451643,0.728629,4
0.731071,0.353923,4
0.703604,0.173101,4
0.188818,0.428968,4
0.666616,0.120212,4
0.638142,0.812799,4
0.509445,0.040468,1
0.236061,0.827509,4
0.385357,0.615345,4
0.015076,0.645802,4
0.466292,0.759087,4
0.441725,0.739738,4
0.221381,0.908628,4
0.172491,0.737754,4
0.470717,0.986969,4
0.788507,0.346355,4
0.245857,0.946806,4
0.789636,0.492080,4
0.988189,0.300333,4
0.629871,0.340892,4
0.116428,0.541948,4
0.074770,0.350383,1
0.494552,0.869320,4
0.662679,0.011719,4
0.831294,0.109836,4
0.550310,0.437086,4
0.542497,0.258522,4
0.524796,0.449141,4
0.107852,0.533128,4
0.462752,0.328806,4
0.452803,0.353221,4
0.017792,0.877285,4
0.387005,0.149602,1
0.818140,0.949004,4
0.630940,0.409680,4
0.954680,0.111270,4
0.461592,0.865627,4
0.041932,0.587451,4
0.508347,0.231300,4
0.632282,0.139195,4
0.730705,0.394299,4
0.264504,0.044801,1
0.108798,0.469253,1
0.929258,0.829157,4
0.078249,0.618763,4
0.230903,0.902127,4
0.240028,0.048189,1
0.028535,0.761254,4
0.377239,0.080447,1
0.836299,0.915342,4
0.309854,0.717185,4
0.765038,0.184698,4
0.618336,0.592456,4
0.285989,0.534928,4
0.767815,0.725394,4
0.598254,0.099796,4
0.663900,0.977752,4
0.880673,0.550249,4
0.171361,0.622883,4
0.210028,0.464949,4
0.626972,0.932401,4
0.426466,0.859310,4
0.877590,0.186377,4
0.727195,0.528764,4
0.875088,0.014008,4
0.270180,0.363048,4
0.359172,0.470168,4
0.569018,0.286996,4
0.659169,0.754906,4
0.959502,0.985046,4
0.146245,0.981658,4
0.920225,0.064669,4
0.367504,0.900418,4
0.527879,0.816004,4
0.392529,0.982360,4
0.828333,0.223029,4
0.404614,0.772088,4
0.405103,0.383221,4
0.066805,0.913572,4
0.926481,0.991607,4
0.695151,0.756188,4
0.952116,0.045259,4
0.769341,0.947203,4
0.780969,0.425275,4
0.812830,0.916715,4
0.621265,0.511307,4
0.173223,0.661489,4
0.864071,0.486221,4
0.734306,0.733848,4
0.741600,0.485824,4
0.090884,0.841884,4
0.151555,0.251045,1
0.218055,0.967223,4
0.928800,0.438032,4
0.165441,0.406720,1
0.345378,0.242744,1
0.808466,0.644124,4
0.120487,0.496445,4
0.187078,0.458083,4
0.721397,0.887814,4
0.464370,0.172796,4
0.236427,0.468459,4
0.034516,0.457534,1
0.601886,0.098056,4
0.813379,0.580889,4
0.463424,0.984802,4
0.241310,0.526902,4
0.453383,0.977996,4
0.030488,0.878384,4
0.165746,0.769036,4
0.187414,0.874111,4
0.609210,0.656545,4
0.342143,0.546220,4
0.420209,0.032258,1
0.915464,0.343883,4
0.617115,0.244179,4
0.155004,0.149449,1
0.176275,0.992492,4
0.572161,0.093631,4
0.212073,0.915128,4
0.810053,0.075472,4
0.041261,0.519181,1
0.474868,0.394086,4
0.913785,0.114048,4
0.961272,0.397382,4
0.690451,0.902890,4
0.802820,0.555223,4
0.249397,0.888424,4
0.579669,0.862178,4
0.902280,0.749626,4
0.913572,0.976959,4
0.601215,0.345286,4
0.582293,0.004120,4
0.218482,0.000580,1
0.284433,0.324931,4
0.679250,0.233497,4
0.085879,0.383007,1
0.229286,0.076540,1
0.078951,0.831416,4
0.618915,0.650685,4
0.285989,0.947386,4
0.483566,0.147374,4
0.338115,0.720817,4
0.703726,0.875179,4
0.960784,0.522874,4
0.023865,0.526719,1
0.796991,0.760826,4
0.712973,0.323130,4
0.599963,0.425520,4
0.546800,0.191290,4
0.325938,0.937834,4
0.894253,0.630665,4
0.158696,0.199927,1
0.187902,0.425703,4
0.997162,0.258003,4
0.561174,0.860622,4
0.436567,0.482650,4
0.932127,0.591723,4
0.775994,0.672903,4
0.316172,0.834834,4
0.081332,0.990478,4
0.648640,0.022950,4
0.837428,0.130284,4
0.897946,0.591113,4
0.218024,0.633595,4
0.751366,0.044343,4
0.507370,0.749931,4
0.654195,0.965178,4
0.702628,0.754051,4
0.483749,0.116672,4
0.829310,0.124363,4
0.639302,0.297769,4
0.001160,0.488845,1
0.829279,0.106204,4
0.755303,0.744743,4
0.336985,0.266671,4
0.693655,0.258370,4
0.046297,0.679006,4
0.962828,0.551439,4
0.007935,0.843776,4
0.602741,0.379589,4
0.828486,0.820704,4
0.295846,0.610096,4
0.662496,0.376965,4
0.547899,0.804407,4
0.089724,0.480819,1
0.831507,0.912168,4
0.658193,0.797357,4
0.724143,0.982788,4
0.374493,0.342479,4
0.571245,0.300790,4
0.922666,0.951201,4
0.706076,0.851253,4
0.892880,0.716819,4
0.757439,0.521622,4
0.801050,0.056887,4
0.076601,0.946013,4
0.180731,0.562578,4
0.814661,0.398480,4
0.528733,0.287149,4
0.681143,0.641285,4
0.384960,0.630604,4
0.916166,0.134312,4
0.329051,0.475845,4
0.506149,0.512558,4
0.173528,0.733360,4
0.175237,0.736839,4
0.135929,0.950194,4
0.183325,0.825007,4
0.270638,0.139531,1
0.461745,0.569323,4
0.941527,0.487655,4
0.118412,0.146489,1
0.617023,0.093509,4
0.843287,0.026460,4
0.768792,0.398175,4
0.245155,0.086184,1
0.154881,0.459853,4
0.651814,0.335063,4
0.269295,0.730949,4
0.404035,0.157537,1
0.238289,0.492996,4
0.174963,0.479904,4
0.945830,0.606616,4
0.346355,0.766808,4
0.668142,0.731620,4
0.972503,0.254433,4
0.999969,0.674337,4
0.363170,0.326090,4
0.352367,0.018189,1
0.817560,0.436628,4
0.804804,0.693625,4
0.539018,0.491958,4
0.591174,0.643666,4
0.263344,0.089785,1
0.002594,0.241585,1
0.630940,0.528306,4
0.000000,0.000000,1
-0.000204,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
-0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,-556616043718606793876566966272.000000,0
-668.543091,0.000000,2
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,-131072.015625,3
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,-0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,-0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,-0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,-0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,-0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,-0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,-0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,-0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,-0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,-0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,0.000000,1
0.000000,-0.000000,1
